"Cell","Label","Area","Mean_Fluor_Dapi","Mean_Fluor_Piwi","Mean_Fluor_Red","Dapi_Pos","Piwi_Status","Red_Pos","Dapi_Red_Pos"
604,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.07,1711.579,134.777,45.554,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
605,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.064,2492.591,1709.887,80.013,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
606,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.323,2972.305,216.633,38.569,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
607,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.201,3862.784,425.903,44.084,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
608,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.555,2695.58,187.435,147.184,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
609,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.9,2535.049,235.115,35.645,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
610,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.724,2358.68,2222.401,40.503,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
611,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.93,5165.519,3040.009,51.245,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
612,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.795,2469.583,839.606,74.65,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
613,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.165,3656.366,3144.774,33.744,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
614,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.831,2850.261,445.108,72.514,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
615,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.706,2103.413,101.608,36.831,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
616,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.553,2797.938,1489.706,24.912,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
617,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.035,1761.003,476.654,31.397,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
618,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.974,1856.623,89.319,31.529,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
619,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.211,1337.949,209.826,23.826,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
620,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.547,2236.027,133.444,30.894,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
621,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.868,1775.958,86.39,42.108,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
622,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.95,2167.331,128.054,68.415,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
623,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.18,1562.057,202.471,57.653,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
624,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.676,620.695,541.565,4858.118,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
625,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.882,2253.848,192.812,54.652,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
626,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.961,2663.686,905.533,63.49,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
627,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.211,2480.943,1122.069,35.62,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
628,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.323,3288.013,2423.003,35.048,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
629,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",63.741,2758.013,441.419,85.943,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
630,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.95,1994.203,135.522,47.818,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
631,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",55.548,3608.229,1973.759,46.161,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
632,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.602,3008.956,214.825,37.698,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
633,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.227,4018.706,1804.647,44.328,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
634,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.246,4429.104,1512.706,57.798,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
635,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.313,2421.377,237.336,46.426,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
636,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.041,1406.319,72.557,37.091,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
637,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.293,2205.406,126.146,29.225,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
638,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.736,2618.376,276.927,63.658,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
639,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.673,2692.189,124.53,34.498,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
640,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.686,1498.267,254.396,76.481,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
641,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.454,2632.87,2482.888,101.21,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
642,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.399,2935.371,2373.2,37.682,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
643,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.589,2172.417,147.031,58.333,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
644,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.265,3426.371,1145.328,45.451,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
645,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",110.066,3685.769,617.645,58.073,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
646,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.473,2685.865,773.262,31.777,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
647,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.322,2631.39,3576.831,42.371,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
648,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.98,2337.052,2715.772,31.269,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
649,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.294,2659.271,3561.363,45.577,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
650,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.372,2752.772,198.096,44.784,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
651,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.7,3271.472,4049.836,49.899,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
652,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.356,2680.493,217.087,61.577,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
653,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.744,2377.491,395.736,164.852,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
654,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.558,2284.214,137.677,37.81,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
655,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.522,1312.342,128.634,58.593,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
656,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.956,2873.508,521.646,1641.134,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
657,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.963,3046.913,2880.889,41.492,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
658,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.967,3376.182,4131.895,49.612,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
659,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.591,3005.859,305.131,37.334,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
660,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.612,2923.613,2000.812,42.5,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
661,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.655,1533.842,86.864,55.332,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
662,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.249,3000.212,1969.467,30.261,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
663,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.064,2050.923,102.771,39.867,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
664,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.014,2671.686,1419.127,39.854,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
665,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.148,1497.45,108.008,37.44,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
666,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.364,1862.244,290.809,113.993,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
667,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.344,1790.143,289.197,49.112,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
668,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.062,2601.482,374.314,221.005,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
669,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.655,3519.967,2885.071,45.137,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
670,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.328,3750.291,2736.562,34.25,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
671,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.529,2697.739,268.259,67.037,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
672,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.797,2575.378,170.924,34.641,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
673,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.418,1744,309.444,80.531,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
674,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.291,3210.431,155.783,54.827,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
675,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.652,2981.024,1111.449,31.102,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
676,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.27,2720.418,135.516,51.229,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
677,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.255,2727.275,4125.884,53.873,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
678,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.054,2679.61,338.808,53.105,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
679,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.787,2936.294,242.073,132.729,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
680,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.374,2723.772,602.998,222.777,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
681,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.261,3097.715,1630.762,31.794,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
682,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.251,1897.112,184.374,334.384,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
683,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.061,2756.781,548.862,50.977,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
684,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.484,2296.511,416.169,53.985,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
685,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.101,1821.501,147.293,27.89,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
686,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.42,4173.434,2158.675,34.791,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
687,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.881,1190.784,875.715,77.012,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
688,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.483,2712.065,246.418,62.35,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
689,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.399,2337.851,140.796,45.288,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
690,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.312,1890.529,83.402,44.346,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
691,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.32,2723.153,537.388,31.991,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
692,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.241,1613.282,124.653,51.695,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
693,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.885,1974.155,401.589,3975.907,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
694,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.457,2228.431,137.151,60.06,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
695,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",60.237,4335.595,3712.443,39.19,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
696,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.784,2137.696,90.561,48.431,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
697,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.169,2835.435,2183.793,48.656,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
698,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,1848.77,373.488,47.204,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
699,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.484,2862.327,401.165,42.257,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
700,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.152,2887.279,197.822,33.369,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
701,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.689,2980.246,1467.867,29.206,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
702,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.323,3104.307,1601.701,28.978,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
703,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.446,2440.215,313.174,2900.207,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
704,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",57.043,2884.758,2236.796,63.013,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
705,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.705,2839.619,3243.597,35.358,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
706,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",63.071,3058.634,1677.187,47.975,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
707,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.475,3037.467,1594.537,38.229,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
708,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.091,2236.065,413.7,4135.263,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
709,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.816,2292.032,104.084,42.942,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
710,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.801,3118.867,89.339,34.07,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
711,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.998,3823.929,5218.795,55.942,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
712,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.547,1828.032,112.365,37.67,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
713,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.22,1997.177,218.241,1398.753,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
714,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.953,2172.982,379.921,21.979,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
715,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",89.764,2771.833,521.519,66.904,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
716,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.856,2482.284,310.482,51.927,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
717,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.885,2157.332,525.185,19.864,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
718,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.043,2755.479,139.856,57.551,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
719,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",65.648,2763.521,1111.449,36.356,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
720,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.075,2628.154,243.802,36.396,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
721,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.265,2556.197,986.598,33.955,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
722,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",115.58,4625.395,1686.923,95.945,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
723,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.539,2932.706,877.758,34.002,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
724,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",108.726,2539.766,189.848,62.491,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
725,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.848,2670.05,147.403,58.616,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
726,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.053,2175.09,107.015,71.295,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
727,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.6,2107.961,417.664,42.057,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
728,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.338,3297.582,1648.281,32.419,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
729,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.911,2170.297,136.45,46.322,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
730,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.919,2197.899,98.696,31.511,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
731,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.037,1247.636,352.431,59.328,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
732,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.194,2826.63,287.177,88.362,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
733,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.616,2255.214,805.536,623.477,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
734,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.906,2334.456,167.585,63.371,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
735,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.489,2601.897,318.469,394.269,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
736,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.785,2101.058,120.859,41.033,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
737,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.434,2173.571,135.768,49.14,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
738,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.091,1718.938,110.872,60.357,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
739,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.871,744.299,68.601,19.338,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
740,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.172,2660.564,3314.085,56.877,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
741,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.964,868.627,107.177,63.697,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
742,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,2136.761,123.294,47.74,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
743,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,3296.869,98.162,37.085,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
744,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.497,1580.976,101.535,46.958,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
745,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.774,1923.842,5001.202,48.115,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
746,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.093,2308.366,126.43,75.476,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
747,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.895,2808.137,219.543,225.144,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
748,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.207,2446.191,135.379,46.752,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
749,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.866,2251.876,74.052,31.651,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
750,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.6,3143.096,123.79,36.594,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
751,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.035,2406.446,112.337,47.154,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
752,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",62.711,3144.723,407.022,385.381,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
753,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.395,2559.299,584.032,35.92,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
754,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.988,2501.842,1513.175,42.495,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
755,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.338,2019.8,207.676,42.31,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
756,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.608,1880.739,90.827,34.584,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
757,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.621,2657.897,129.084,26.15,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
758,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",55.291,2821.316,161.391,50.985,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
759,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.6,1737.144,272.821,44.819,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
760,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.027,3299.954,136.704,81.757,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
761,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",54.002,1803.266,404.823,1036.178,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
762,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.48,1622.53,127.566,71.754,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
763,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.013,2663.552,590.27,32.897,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
764,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.274,1266.036,70.96,23.783,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
765,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",68.585,3156.336,692.699,43.5,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
766,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.033,1543.792,150.362,29.884,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
767,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",102.955,2619.81,856.499,508.677,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
768,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.475,2283.318,682.476,27.189,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
769,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.206,2138.739,111.302,31.075,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
770,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",62.865,3118.168,3059.191,36.755,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
771,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.037,1519.158,214.253,70.387,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
772,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.075,2449.555,99.369,238.435,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
773,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.433,1898.839,236.554,1373.449,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
774,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.03,1529.203,93.686,60.463,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
